SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,2012-2013,5,0.16,7,0.22,12,0.38,MIDDLE/HIGH,58200 STATE HWY 10,SOUTH KORTRIGHT,NY,13842
WALTON CENTRAL SCHOOL DISTRICT,2012-2013,70,0.19,57,0.15,127,0.34,DISTRICT TOTAL,47-49 STOCKTON AVE,WALTON,NY,13856
WALTON CENTRAL SCHOOL DISTRICT,2012-2013,45,0.19,27,0.12,72,0.31,ELEMENTARY,47-49 STOCKTON AVE,WALTON,NY,13856
WALTON CENTRAL SCHOOL DISTRICT,2012-2013,25,0.20,21,0.17,46,0.36,MIDDLE/HIGH,47-49 STOCKTON AVE,WALTON,NY,13856
NORTHEAST CENTRAL SCHOOL DISTRICT,2012-2013,33,0.15,54,0.25,87,0.41,DISTRICT TOTAL,194 HAIGHT RD,AMENIA,NY,12501
NORTHEAST CENTRAL SCHOOL DISTRICT,2012-2013,15,0.14,24,0.23,39,0.37,ELEMENTARY,194 HAIGHT RD,AMENIA,NY,12501
NORTHEAST CENTRAL SCHOOL DISTRICT,2012-2013,18,0.16,30,0.27,48,0.44,MIDDLE/HIGH,194 HAIGHT RD,AMENIA,NY,12501
PAWLING CENTRAL SCHOOL DISTRICT,2012-2013,69,0.15,54,0.12,123,0.26,DISTRICT TOTAL,515 ROUTE 22,PAWLING,NY,12564
PAWLING CENTRAL SCHOOL DISTRICT,2012-2013,40,0.16,25,0.10,65,0.26,ELEMENTARY,515 ROUTE 22,PAWLING,NY,12564
PAWLING CENTRAL SCHOOL DISTRICT,2012-2013,29,0.14,27,0.13,56,0.26,MIDDLE/HIGH,515 ROUTE 22,PAWLING,NY,12564
ARLINGTON CENTRAL SCHOOL DISTRICT,2012-2013,407,0.15,460,0.17,867,0.32,DISTRICT TOTAL,144 TODD HILL RD,LAGRANGEVILLE,NY,12603
ARLINGTON CENTRAL SCHOOL DISTRICT,2012-2013,211,0.14,227,0.15,438,0.29,ELEMENTARY,144 TODD HILL RD,LAGRANGEVILLE,NY,12603
ARLINGTON CENTRAL SCHOOL DISTRICT,2012-2013,196,0.16,233,0.19,429,0.35,MIDDLE/HIGH,144 TODD HILL RD,LAGRANGEVILLE,NY,12603
SPACKENKILL UNION FREE SCHOOL,2012-2013,77,0.17,73,0.16,150,0.33,DISTRICT TOTAL,15 CROFT RD,POUGHKEEPSIE,NY,12603
SPACKENKILL UNION FREE SCHOOL,2012-2013,33,0.14,36,0.16,69,0.30,ELEMENTARY,15 CROFT RD,POUGHKEEPSIE,NY,12603
SPACKENKILL UNION FREE SCHOOL,2012-2013,44,0.21,37,0.17,81,0.38,MIDDLE/HIGH,15 CROFT RD,POUGHKEEPSIE,NY,12603
RED HOOK CENTRAL SCHOOL,2012-2013,71,0.15,99,0.20,170,0.35,DISTRICT TOTAL,9 MILL RD,RED HOOK,NY,12571
RED HOOK CENTRAL SCHOOL,2012-2013,46,0.15,50,0.16,96,0.32,ELEMENTARY,9 MILL RD,RED HOOK,NY,12571
RED HOOK CENTRAL SCHOOL,2012-2013,25,0.14,49,0.27,74,0.41,MIDDLE/HIGH,9 MILL RD,RED HOOK,NY,12571
RHINEBECK CENTRAL SCHOOL,2012-2013,30,0.10,40,0.13,70,0.23,DISTRICT TOTAL,45 N PARK RD,RHINEBECK,NY,12572
RHINEBECK CENTRAL SCHOOL,2012-2013,10,0.08,20,0.15,30,0.23,ELEMENTARY,45 N PARK RD,RHINEBECK,NY,12572
RHINEBECK CENTRAL SCHOOL,2012-2013,18,0.11,20,0.12,38,0.23,MIDDLE/HIGH,45 N PARK RD,RHINEBECK,NY,12572
MILLBROOK CENTRAL SCHOOL,2012-2013,44,0.15,58,0.19,102,0.34,DISTRICT TOTAL,43 ALDEN PL,MILLBROOK,NY,12545
MILLBROOK CENTRAL SCHOOL,2012-2013,22,0.14,25,0.16,47,0.29,ELEMENTARY,43 ALDEN PL,MILLBROOK,NY,12545
MILLBROOK CENTRAL SCHOOL,2012-2013,22,0.16,33,0.23,55,0.39,MIDDLE/HIGH,43 ALDEN PL,MILLBROOK,NY,12545
ALDEN CENTRAL SCHOOL,2012-2013,60,0.11,76,0.14,136,0.25,DISTRICT TOTAL,13190 PARK ST,ALDEN,NY,14004
ALDEN CENTRAL SCHOOL,2012-2013,34,0.11,34,0.11,68,0.21,ELEMENTARY,13190 PARK ST,ALDEN,NY,14004
ALDEN CENTRAL SCHOOL,2012-2013,26,0.12,42,0.19,68,0.31,MIDDLE/HIGH,13190 PARK ST,ALDEN,NY,14004
WILLIAMSVILLE CENTRAL SCHOOL,2012-2013,517,0.15,407,0.12,924,0.27,DISTRICT TOTAL,105 CASEY RD,EAST AMHERST,NY,14051
WILLIAMSVILLE CENTRAL SCHOOL,2012-2013,291,0.14,228,0.11,519,0.26,ELEMENTARY,105 CASEY RD,EAST AMHERST,NY,14051
WILLIAMSVILLE CENTRAL SCHOOL,2012-2013,226,0.16,179,0.12,405,0.28,MIDDLE/HIGH,105 CASEY RD,EAST AMHERST,NY,14051
SWEET HOME CENTRAL SCHOOL,2012-2013,162,0.14,131,0.12,293,0.26,DISTRICT TOTAL,1901 SWEET HOME RD,AMHERST,NY,14228
SWEET HOME CENTRAL SCHOOL,2012-2013,76,0.11,67,0.10,143,0.21,ELEMENTARY,1901 SWEET HOME RD,AMHERST,NY,14228
SWEET HOME CENTRAL SCHOOL,2012-2013,86,0.18,64,0.14,150,0.32,MIDDLE/HIGH,1901 SWEET HOME RD,AMHERST,NY,14228
CHEEKTOWAGA CENTRAL SCHOOL,2012-2013,96,0.16,129,0.21,225,0.37,DISTRICT TOTAL,3600 UNION RD,CHEEKTOWAGA,NY,14225
CHEEKTOWAGA CENTRAL SCHOOL,2012-2013,41,0.14,44,0.15,85,0.29,ELEMENTARY,3600 UNION RD,CHEEKTOWAGA,NY,14225
CHEEKTOWAGA CENTRAL SCHOOL,2012-2013,55,0.18,85,0.27,140,0.45,MIDDLE/HIGH,3600 UNION RD,CHEEKTOWAGA,NY,14225
SPRINGVILLE-GRIFF INST CENTRAL SCHOOL,2012-2013,125,0.15,231,0.27,356,0.42,DISTRICT TOTAL,307 NEWMAN ST,SPRINGVILLE,NY,14141
SPRINGVILLE-GRIFF INST CENTRAL SCHOOL,2012-2013,87,0.17,105,0.21,192,0.38,ELEMENTARY,307 NEWMAN ST,SPRINGVILLE,NY,14141
SPRINGVILLE-GRIFF INST CENTRAL SCHOOL,2012-2013,48,0.14,83,0.24,131,0.38,MIDDLE/HIGH,307 NEWMAN ST,SPRINGVILLE,NY,14141
EDEN CENTRAL SCHOOL,2012-2013,89,0.16,63,0.12,152,0.28,DISTRICT TOTAL,3150 SCHOOLVIEW RD,EDEN,NY,14057
EDEN CENTRAL SCHOOL,2012-2013,61,0.17,44,0.13,105,0.30,ELEMENTARY,3150 SCHOOLVIEW RD,EDEN,NY,14057
EDEN CENTRAL SCHOOL,2012-2013,28,0.15,15,0.08,43,0.23,MIDDLE/HIGH,3150 SCHOOLVIEW RD,EDEN,NY,14057
GRAND ISLAND CENTRAL SCHOOL,2012-2013,197,0.17,149,0.13,346,0.31,DISTRICT TOTAL,1100 RANSOM RD,GRAND ISLAND,NY,14072
GRAND ISLAND CENTRAL SCHOOL,2012-2013,106,0.16,79,0.12,185,0.29,ELEMENTARY,1100 RANSOM RD,GRAND ISLAND,NY,14072
GRAND ISLAND CENTRAL SCHOOL,2012-2013,91,0.19,70,0.14,161,0.33,MIDDLE/HIGH,1100 RANSOM RD,GRAND ISLAND,NY,14072
HAMBURG CENTRAL SCHOOL,2012-2013,107,0.15,99,0.14,206,0.28,DISTRICT TOTAL,5305 ABBOTT RD,HAMBURG,NY,14075
HAMBURG CENTRAL SCHOOL,2012-2013,79,0.14,66,0.12,145,0.26,ELEMENTARY,5305 ABBOTT RD,HAMBURG,NY,14075
HAMBURG CENTRAL SCHOOL,2012-2013,28,0.16,33,0.19,61,0.35,MIDDLE/HIGH,5305 ABBOTT RD,HAMBURG,NY,14075
FRONTIER CENTRAL SCHOOL,2012-2013,261,0.16,216,0.13,477,0.28,DISTRICT TOTAL,S 5120 ORCHARD AVE,HAMBURG,NY,14075
FRONTIER CENTRAL SCHOOL,2012-2013,158,0.16,125,0.12,283,0.28,ELEMENTARY,S 5120 ORCHARD AVE,HAMBURG,NY,14075
FRONTIER CENTRAL SCHOOL,2012-2013,103,0.16,91,0.14,194,0.30,MIDDLE/HIGH,S 5120 ORCHARD AVE,HAMBURG,NY,14075
LACKAWANNA CITY SCHOOLS,2012-2013,118,0.19,124,0.20,242,0.38,DISTRICT TOTAL,245 S SHORE BLVD,LACKAWANNA,NY,14218
LACKAWANNA CITY SCHOOLS,2012-2013,75,0.17,82,0.19,157,0.36,ELEMENTARY,245 S SHORE BLVD,LACKAWANNA,NY,14218
LACKAWANNA CITY SCHOOLS,2012-2013,43,0.23,42,0.22,85,0.45,MIDDLE/HIGH,245 S SHORE BLVD,LACKAWANNA,NY,14218
LANCASTER CENTRAL SCHOOL,2012-2013,356,0.17,253,0.12,609,0.28,DISTRICT TOTAL,177 CENTRAL AVE,LANCASTER,NY,14086
LANCASTER CENTRAL SCHOOL,2012-2013,190,0.16,128,0.11,318,0.26,ELEMENTARY,177 CENTRAL AVE,LANCASTER,NY,14086
LANCASTER CENTRAL SCHOOL,2012-2013,166,0.18,125,0.13,291,0.31,MIDDLE/HIGH,177 CENTRAL AVE,LANCASTER,NY,14086
AKRON CENTRAL SCHOOL,2012-2013,79,0.13,97,0.16,176,0.30,DISTRICT TOTAL,47 BLOOMINGDALE AVE,AKRON,NY,14001
AKRON CENTRAL SCHOOL,2012-2013,51,0.13,86,0.22,137,0.34,ELEMENTARY,47 BLOOMINGDALE AVE,AKRON,NY,14001
AKRON CENTRAL SCHOOL,2012-2013,23,0.11,37,0.17,60,0.28,MIDDLE/HIGH,47 BLOOMINGDALE AVE,AKRON,NY,14001
ORCHARD PARK CENTRAL SCHOOL,2012-2013,197,0.14,183,0.13,380,0.26,DISTRICT TOTAL,3330 BAKER RD,ORCHARD PARK,NY,14127
ORCHARD PARK CENTRAL SCHOOL,2012-2013,107,0.13,93,0.11,200,0.23,ELEMENTARY,3330 BAKER RD,ORCHARD PARK,NY,14127
ORCHARD PARK CENTRAL SCHOOL,2012-2013,90,0.15,90,0.15,180,0.31,MIDDLE/HIGH,3330 BAKER RD,ORCHARD PARK,NY,14127
KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,2012-2013,274,0.18,185,0.12,459,0.30,DISTRICT TOTAL,1500 COLVIN BLVD,BUFFALO,NY,14223
KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,2012-2013,153,0.16,97,0.10,250,0.27,ELEMENTARY,1500 COLVIN BLVD,BUFFALO,NY,14223
KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,2012-2013,121,0.19,88,0.14,209,0.33,MIDDLE/HIGH,1500 COLVIN BLVD,BUFFALO,NY,14223
ELIZABETHTOWN-LEWIS CENTRAL SCHOOL,2012-2013,22,0.20,29,0.26,51,0.46,DISTRICT TOTAL,7530 COURT ST,ELIZABETHTOWN,NY,12932
ELIZABETHTOWN-LEWIS CENTRAL SCHOOL,2012-2013,,,18,0.38,18,0.38,ELEMENTARY,7530 COURT ST,ELIZABETHTOWN,NY,12932
ELIZABETHTOWN-LEWIS CENTRAL SCHOOL,2012-2013,16,0.35,8,0.17,24,0.52,MIDDLE/HIGH,7530 COURT ST,ELIZABETHTOWN,NY,12932
KEENE CENTRAL SCHOOL,2012-2013,10,0.18,5,0.09,15,0.27,DISTRICT TOTAL,33 MARKET ST,KEENE VALLEY,NY,12943
KEENE CENTRAL SCHOOL,2012-2013,,,,,,,ELEMENTARY,33 MARKET ST,KEENE VALLEY,NY,12943
KEENE CENTRAL SCHOOL,2012-2013,,,,,,,MIDDLE/HIGH,33 MARKET ST,KEENE VALLEY,NY,12943
NEWCOMB CENTRAL SCHOOL,2012-2013,5,0.18,6,0.21,11,0.39,DISTRICT TOTAL,5535 RT 28N,NEWCOMB,NY,12852
NEWCOMB CENTRAL SCHOOL,2012-2013,,,,,,,ELEMENTARY,5535 RT 28N,NEWCOMB,NY,12852
NEWCOMB CENTRAL SCHOOL,2012-2013,,,,,,,MIDDLE/HIGH,5535 RT 28N,NEWCOMB,NY,12852
SCHROON LAKE CENTRAL SCHOOL,2012-2013,5,0.09,7,0.12,12,0.20,DISTRICT TOTAL,1125 US RT 9,SCHROON LAKE,NY,12870
SCHROON LAKE CENTRAL SCHOOL,2012-2013,,,,,,,ELEMENTARY,1125 US RT 9,SCHROON LAKE,NY,12870
SCHROON LAKE CENTRAL SCHOOL,2012-2013,5,0.15,5,0.15,10,0.30,MIDDLE/HIGH,1125 US RT 9,SCHROON LAKE,NY,12870
WILLSBORO CENTRAL SCHOOL,2012-2013,33,0.20,37,0.22,70,0.41,DISTRICT TOTAL,29 SCHOOL LN,WILLSBORO,NY,12996
WILLSBORO CENTRAL SCHOOL,2012-2013,15,0.14,26,0.24,41,0.38,ELEMENTARY,29 SCHOOL LN,WILLSBORO,NY,12996
WILLSBORO CENTRAL SCHOOL,2012-2013,18,0.29,11,0.18,29,0.47,MIDDLE/HIGH,29 SCHOOL LN,WILLSBORO,NY,12996
TUPPER LAKE CENTRAL SCHOOL,2012-2013,50,0.17,63,0.22,113,0.39,DISTRICT TOTAL,294 HOSLEY AVE,TUPPER LAKE,NY,12986
TUPPER LAKE CENTRAL SCHOOL,2012-2013,26,0.15,34,0.20,60,0.35,ELEMENTARY,294 HOSLEY AVE,TUPPER LAKE,NY,12986
TUPPER LAKE CENTRAL SCHOOL,2012-2013,24,0.21,29,0.25,53,0.47,MIDDLE/HIGH,294 HOSLEY AVE,TUPPER LAKE,NY,12986
SALMON RIVER CENTRAL SCHOOL,2012-2013,124,0.23,130,0.24,254,0.47,DISTRICT TOTAL,637 COUNTY RT 1,FORT COVINGTON,NY,12937
SALMON RIVER CENTRAL SCHOOL,2012-2013,82,0.23,80,0.22,162,0.45,ELEMENTARY,637 COUNTY RT 1,FORT COVINGTON,NY,12937
SALMON RIVER CENTRAL SCHOOL,2012-2013,42,0.24,50,0.29,92,0.53,MIDDLE/HIGH,637 COUNTY RT 1,FORT COVINGTON,NY,12937
BRUSHTON-MOIRA CENTRAL SCHOOL,2012-2013,58,0.19,80,0.26,138,0.45,DISTRICT TOTAL,758 COUNTY RT 7,BRUSHTON,NY,12916
BRUSHTON-MOIRA CENTRAL SCHOOL,2012-2013,35,0.19,44,0.24,79,0.43,ELEMENTARY,758 COUNTY RT 7,BRUSHTON,NY,12916
BRUSHTON-MOIRA CENTRAL SCHOOL,2012-2013,23,0.20,36,0.31,59,0.50,MIDDLE/HIGH,758 COUNTY RT 7,BRUSHTON,NY,12916
JOHNSTOWN CITY SCHOOLS,2012-2013,45,0.15,50,0.16,95,0.31,DISTRICT TOTAL,1 SIR BILLS CIRCLE-STE 101,JOHNSTOWN,NY,12095
JOHNSTOWN CITY SCHOOLS,2012-2013,29,0.15,28,0.15,57,0.30,ELEMENTARY,1 SIR BILLS CIRCLE-STE 101,JOHNSTOWN,NY,12095
JOHNSTOWN CITY SCHOOLS,2012-2013,26,0.22,22,0.19,48,0.41,MIDDLE/HIGH,1 SIR BILLS CIRCLE-STE 101,JOHNSTOWN,NY,12095
NORTHVILLE CENTRAL SCHOOL,2012-2013,29,0.22,24,0.18,53,0.40,DISTRICT TOTAL,131 S 3RD ST,NORTHVILLE,NY,12134
NORTHVILLE CENTRAL SCHOOL,2012-2013,12,0.16,8,0.11,20,0.27,ELEMENTARY,131 S 3RD ST,NORTHVILLE,NY,12134
NORTHVILLE CENTRAL SCHOOL,2012-2013,14,0.44,,,14,0.44,MIDDLE/HIGH,131 S 3RD ST,NORTHVILLE,NY,12134
BROADALBIN-PERTH CENTRAL SCHOOLS,2012-2013,77,0.16,92,0.19,169,0.35,DISTRICT TOTAL,20 PINE ST,BROADALBIN,NY,12025
BROADALBIN-PERTH CENTRAL SCHOOLS,2012-2013,49,0.17,56,0.20,105,0.37,ELEMENTARY,20 PINE ST,BROADALBIN,NY,12025
BROADALBIN-PERTH CENTRAL SCHOOLS,2012-2013,28,0.14,36,0.18,64,0.32,MIDDLE/HIGH,20 PINE ST,BROADALBIN,NY,12025
BATAVIA CITY SCHOOLS,2012-2013,189,0.19,164,0.16,353,0.35,DISTRICT TOTAL,39 WASHINGTON AVE,BATAVIA,NY,14021
BATAVIA CITY SCHOOLS,2012-2013,127,0.20,100,0.16,227,0.36,ELEMENTARY,39 WASHINGTON AVE,BATAVIA,NY,14021
BATAVIA CITY SCHOOLS,2012-2013,62,0.17,64,0.18,126,0.35,MIDDLE/HIGH,39 WASHINGTON AVE,BATAVIA,NY,14021
ELBA CENTRAL SCHOOL,2012-2013,32,0.21,32,0.21,64,0.42,DISTRICT TOTAL,57 S MAIN ST,ELBA,NY,14058
ELBA CENTRAL SCHOOL,2012-2013,20,0.22,16,0.17,36,0.39,ELEMENTARY,57 S MAIN ST,ELBA,NY,14058
ELBA CENTRAL SCHOOL,2012-2013,12,0.20,16,0.27,28,0.47,MIDDLE/HIGH,57 S MAIN ST,ELBA,NY,14058
OAKFIELD ALABAMA CENTRAL SCHOOL,2012-2013,55,0.17,67,0.21,122,0.38,DISTRICT TOTAL,7001 LEWISTON RD,OAKFIELD,NY,14125
OAKFIELD ALABAMA CENTRAL SCHOOL,2012-2013,31,0.16,38,0.19,69,0.35,ELEMENTARY,7001 LEWISTON RD,OAKFIELD,NY,14125
OAKFIELD ALABAMA CENTRAL SCHOOL,2012-2013,24,0.20,29,0.25,53,0.45,MIDDLE/HIGH,7001 LEWISTON RD,OAKFIELD,NY,14125
PAVILION CENTRAL SCHOOL,2012-2013,40,0.14,65,0.23,105,0.37,DISTRICT TOTAL,7014 BIG TREE RD,PAVILION,NY,14525
PAVILION CENTRAL SCHOOL,2012-2013,23,0.16,30,0.21,53,0.37,ELEMENTARY,7014 BIG TREE RD,PAVILION,NY,14525
PAVILION CENTRAL SCHOOL,2012-2013,13,0.10,35,0.27,48,0.37,MIDDLE/HIGH,7014 BIG TREE RD,PAVILION,NY,14525
CAIRO-DURHAM CENTRAL SCHOOL,2012-2013,65,0.17,88,0.23,153,0.40,DISTRICT TOTAL,424 MAIN ST,CAIRO,NY,12413
CAIRO-DURHAM CENTRAL SCHOOL,2012-2013,43,0.18,53,0.22,96,0.39,ELEMENTARY,424 MAIN ST,CAIRO,NY,12413
CAIRO-DURHAM CENTRAL SCHOOL,2012-2013,27,0.16,47,0.28,74,0.44,MIDDLE/HIGH,424 MAIN ST,CAIRO,NY,12413
COXSACKIE- ATHENS C S,2012-2013,81,0.15,118,0.22,199,0.37,DISTRICT TOTAL,24 SUNSET BLVD,COXSACKIE,NY,12051
COXSACKIE- ATHENS C S,2012-2013,46,0.14,73,0.22,119,0.36,ELEMENTARY,24 SUNSET BLVD,COXSACKIE,NY,12051
COXSACKIE- ATHENS C S,2012-2013,35,0.18,45,0.23,80,0.41,MIDDLE/HIGH,24 SUNSET BLVD,COXSACKIE,NY,12051
WINDHAM-ASHLAND CENTRAL SCHOOL,2012-2013,19,0.16,10,0.09,29,0.25,DISTRICT TOTAL,5411 STATE RT 23,WINDHAM,NY,12496
WINDHAM-ASHLAND CENTRAL SCHOOL,2012-2013,11,0.18,,,11,0.18,ELEMENTARY,5411 STATE RT 23,WINDHAM,NY,12496
WINDHAM-ASHLAND CENTRAL SCHOOL,2012-2013,6,0.14,,,6,0.14,MIDDLE/HIGH,5411 STATE RT 23,WINDHAM,NY,12496
INDIAN LAKE CENTRAL SCHOOL,2012-2013,6,0.17,11,0.31,17,0.47,DISTRICT TOTAL,6345 NYS RT 30,INDIAN LAKE,NY,12842
INDIAN LAKE CENTRAL SCHOOL,2012-2013,,,5,1.00,5,1.00,ELEMENTARY,6345 NYS RT 30,INDIAN LAKE,NY,12842
INDIAN LAKE CENTRAL SCHOOL,2012-2013,,,,,,,MIDDLE/HIGH,6345 NYS RT 30,INDIAN LAKE,NY,12842
LAKE PLEASANT CENTRAL SCHOOL,2012-2013,19,0.23,13,0.16,32,0.39,DISTRICT TOTAL,120 ELM LAKE RD,SPECULATOR,NY,12164
LAKE PLEASANT CENTRAL SCHOOL,2012-2013,7,0.39,,,7,0.39,ELEMENTARY,120 ELM LAKE RD,SPECULATOR,NY,12164
LAKE PLEASANT CENTRAL SCHOOL,2012-2013,,,,,,,MIDDLE/HIGH,120 ELM LAKE RD,SPECULATOR,NY,12164
WEST CANADA VALLEY CENT SCH,2012-2013,50,0.15,39,0.12,89,0.27,DISTRICT TOTAL,5447 STATE RT 28,NEWPORT,NY,13416
WEST CANADA VALLEY CENT SCH,2012-2013,32,0.16,18,0.09,50,0.25,ELEMENTARY,5447 STATE RT 28,NEWPORT,NY,13416
WEST CANADA VALLEY CENT SCH,2012-2013,24,0.19,21,0.17,45,0.35,MIDDLE/HIGH,5447 STATE RT 28,NEWPORT,NY,13416
ILION CENTRAL SCHOOL,2012-2013,131,0.22,104,0.17,235,0.39,DISTRICT TOTAL,1 GOLDEN BOMBER DR,ILION,NY,13357
ILION CENTRAL SCHOOL,2012-2013,68,0.18,74,0.20,142,0.38,ELEMENTARY,1 GOLDEN BOMBER DR,ILION,NY,13357
ILION CENTRAL SCHOOL,2012-2013,63,0.29,30,0.14,93,0.43,MIDDLE/HIGH,1 GOLDEN BOMBER DR,ILION,NY,13357
LITTLE FALLS CITY SCHOOLS,2012-2013,79,0.20,90,0.23,169,0.43,DISTRICT TOTAL,15 PETRIE ST,LITTLE FALLS,NY,13365
LITTLE FALLS CITY SCHOOLS,2012-2013,51,0.23,48,0.21,99,0.44,ELEMENTARY,15 PETRIE ST,LITTLE FALLS,NY,13365
LITTLE FALLS CITY SCHOOLS,2012-2013,28,0.17,42,0.25,70,0.42,MIDDLE/HIGH,15 PETRIE ST,LITTLE FALLS,NY,13365
DOLGEVILLE CTR,2012-2013,53,0.17,73,0.24,126,0.41,DISTRICT TOTAL,38 SLAWSON ST,DOLGEVILLE,NY,13329
DOLGEVILLE CTR,2012-2013,30,0.16,42,0.22,72,0.38,ELEMENTARY,38 SLAWSON ST,DOLGEVILLE,NY,13329
DOLGEVILLE CTR,2012-2013,23,0.20,31,0.27,54,0.47,MIDDLE/HIGH,38 SLAWSON ST,DOLGEVILLE,NY,13329
POLAND CENTRAL SCHOOL,2012-2013,20,0.22,18,0.20,38,0.41,DISTRICT TOTAL,74 COLD BROOK ST,POLAND,NY,13431
POLAND CENTRAL SCHOOL,2012-2013,7,0.15,12,0.26,19,0.41,ELEMENTARY,74 COLD BROOK ST,POLAND,NY,13431
POLAND CENTRAL SCHOOL,2012-2013,6,0.19,5,0.16,11,0.34,MIDDLE/HIGH,74 COLD BROOK ST,POLAND,NY,13431
SOUTH JEFFERSON CENTRAL SCHOOL,2012-2013,121,0.18,139,0.21,260,0.39,DISTRICT TOTAL,13180 US RT 11,ADAMS CENTER,NY,13606
SOUTH JEFFERSON CENTRAL SCHOOL,2012-2013,70,0.17,82,0.20,152,0.38,ELEMENTARY,13180 US RT 11,ADAMS CENTER,NY,13606
SOUTH JEFFERSON CENTRAL SCHOOL,2012-2013,51,0.20,57,0.22,108,0.41,MIDDLE/HIGH,13180 US RT 11,ADAMS CENTER,NY,13606
ALEXANDRIA CENTRAL ELEM. & HIGH SCHO,2012-2013,39,0.19,43,0.21,82,0.41,DISTRICT TOTAL,34 BOLTON AVE,ALEXANDRIA BAY,NY,13607
ALEXANDRIA CENTRAL ELEM. & HIGH SCHO,2012-2013,29,0.21,28,0.20,57,0.42,ELEMENTARY,34 BOLTON AVE,ALEXANDRIA BAY,NY,13607
ALEXANDRIA CENTRAL ELEM. & HIGH SCHO,2012-2013,7,0.11,15,0.24,22,0.36,MIDDLE/HIGH,34 BOLTON AVE,ALEXANDRIA BAY,NY,13607
INDIAN RIVER CENTRAL SCHOOL,2012-2013,286,0.17,258,0.16,544,0.33,DISTRICT TOTAL,32735-B COUNTY RT 29,PHILADELPHIA,NY,13673
INDIAN RIVER CENTRAL SCHOOL,2012-2013,197,0.17,187,0.16,384,0.33,ELEMENTARY,32735-B COUNTY RT 29,PHILADELPHIA,NY,13673
INDIAN RIVER CENTRAL SCHOOL,2012-2013,89,0.19,71,0.15,160,0.33,MIDDLE/HIGH,32735-B COUNTY RT 29,PHILADELPHIA,NY,13673
THOUSAND ISLANDS CENTRAL SCHOOL,2012-2013,68,0.19,56,0.16,124,0.35,DISTRICT TOTAL,8483 COUNTY RT 9,CLAYTON,NY,13624
THOUSAND ISLANDS CENTRAL SCHOOL,2012-2013,43,0.22,33,0.17,76,0.39,ELEMENTARY,8483 COUNTY RT 9,CLAYTON,NY,13624
THOUSAND ISLANDS CENTRAL SCHOOL,2012-2013,25,0.16,23,0.15,48,0.31,MIDDLE/HIGH,8483 COUNTY RT 9,CLAYTON,NY,13624
CARTHAGE CENTRAL SCHOOL,2012-2013,176,0.20,197,0.23,373,0.43,DISTRICT TOTAL,25059 WOOLWORTH ST,CARTHAGE,NY,13619
CARTHAGE CENTRAL SCHOOL,2012-2013,115,0.20,121,0.21,236,0.41,ELEMENTARY,25059 WOOLWORTH ST,CARTHAGE,NY,13619
CARTHAGE CENTRAL SCHOOL,2012-2013,61,0.20,70,0.23,131,0.43,MIDDLE/HIGH,25059 WOOLWORTH ST,CARTHAGE,NY,13619
HARRISVILLE CENTRAL SCHOOL,2012-2013,33,0.23,31,0.22,64,0.44,DISTRICT TOTAL,14371 PIRATE LN,HARRISVILLE,NY,13648
HARRISVILLE CENTRAL SCHOOL,2012-2013,19,0.20,25,0.27,44,0.47,ELEMENTARY,14371 PIRATE LN,HARRISVILLE,NY,13648
HARRISVILLE CENTRAL SCHOOL,2012-2013,14,0.34,,,14,0.34,MIDDLE/HIGH,14371 PIRATE LN,HARRISVILLE,NY,13648
SOUTH LEWIS CENTRAL SCHOOL,2012-2013,65,0.17,102,0.27,167,0.45,DISTRICT TOTAL,4264 EAST RD,TURIN,NY,13473
SOUTH LEWIS CENTRAL SCHOOL,2012-2013,39,0.18,54,0.25,93,0.43,ELEMENTARY,4264 EAST RD,TURIN,NY,13473
SOUTH LEWIS CENTRAL SCHOOL,2012-2013,26,0.17,48,0.31,74,0.48,MIDDLE/HIGH,4264 EAST RD,TURIN,NY,13473
BEAVER RIVER CENTRAL SCHOOL,2012-2013,46,0.18,48,0.19,94,0.37,DISTRICT TOTAL,9508 ARTZ RD,BEAVER FALLS,NY,13305
BEAVER RIVER CENTRAL SCHOOL,2012-2013,32,0.20,29,0.18,61,0.37,ELEMENTARY,9508 ARTZ RD,BEAVER FALLS,NY,13305
BEAVER RIVER CENTRAL SCHOOL,2012-2013,14,0.16,19,0.21,33,0.37,MIDDLE/HIGH,9508 ARTZ RD,BEAVER FALLS,NY,13305
GENESEO CENTRAL SCHOOL,2012-2013,60,0.20,43,0.14,103,0.34,DISTRICT TOTAL,4050 AVON RD,GENESEO,NY,14454
GENESEO CENTRAL SCHOOL,2012-2013,35,0.21,20,0.12,55,0.33,ELEMENTARY,4050 AVON RD,GENESEO,NY,14454
GENESEO CENTRAL SCHOOL,2012-2013,25,0.20,23,0.18,48,0.38,MIDDLE/HIGH,4050 AVON RD,GENESEO,NY,14454
MOUNT MORRIS CENTRAL SCHOOL,2012-2013,32,0.17,35,0.18,67,0.35,DISTRICT TOTAL,30 BONADONNA AVE,MOUNT MORRIS,NY,14510
MOUNT MORRIS CENTRAL SCHOOL,2012-2013,18,0.16,19,0.17,37,0.33,ELEMENTARY,30 BONADONNA AVE,MOUNT MORRIS,NY,14510
